Fechas,Variable,Valores,Periodicidad,Sector
2005-03-01,PREPARACIONES ALIMENTICIAS:     Valor,3.3,Trimestral,Externo
2005-03-01,PREPARACIONES ALIMENTICIAS:     Volumen,3367.2,Trimestral,Externo
2005-03-01,PREPARACIONES ALIMENTICIAS:     Precio,0.98,Trimestral,Externo
2005-03-01,PRODUCTOS LACTEOS:     Valor,2.3,Trimestral,Externo
2005-03-01,PRODUCTOS LACTEOS:     Volumen,2264.7,Trimestral,Externo
2005-03-01,PRODUCTOS LACTEOS:     Precio,1.03,Trimestral,Externo
2005-03-01,PINTURAS Y BARNICES:     Valor,1.1,Trimestral,Externo
2005-03-01,PINTURAS Y BARNICES:     Volumen,1252.3,Trimestral,Externo
2005-03-01,PINTURAS Y BARNICES:     Precio,0.87,Trimestral,Externo
2005-03-01,CACAO Y SUS PREPARACIONES:     Valor,0.7,Trimestral,Externo
2005-03-01,CACAO Y SUS PREPARACIONES:     Volumen,375.7,Trimestral,Externo
2005-03-01,CACAO Y SUS PREPARACIONES:     Precio,1.91,Trimestral,Externo
2005-03-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Valor",1.1,Trimestral,Externo
2005-03-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Volumen",8043.9,Trimestral,Externo
2005-03-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Precio",0.14,Trimestral,Externo
2005-03-01,NARANJAS Y TORONJAS:     Valor,0.5,Trimestral,Externo
2005-03-01,NARANJAS Y TORONJAS:     Volumen,7584.4,Trimestral,Externo
2005-03-01,NARANJAS Y TORONJAS:     Precio,0.07,Trimestral,Externo
2005-03-01,BETUNES Y CREMAS PARA EL CALZADO:     Valor,0.7,Trimestral,Externo
2005-03-01,BETUNES Y CREMAS PARA EL CALZADO:     Volumen,211.7,Trimestral,Externo
2005-03-01,BETUNES Y CREMAS PARA EL CALZADO:     Precio,3.27,Trimestral,Externo
2005-03-01,PRODUCTOS DE TOCADOR:     Valor,0.6,Trimestral,Externo
2005-03-01,PRODUCTOS DE TOCADOR:     Volumen,197.9,Trimestral,Externo
2005-03-01,PRODUCTOS DE TOCADOR:     Precio,2.85,Trimestral,Externo
2005-03-01,SUB-TOTAL OTROS PRODUCTOS,21.0,Trimestral,Externo
2005-03-01,LOS DEMAS OTROS PRODUCTOS,59.0,Trimestral,Externo
2005-03-01,TOTAL OTROS PRODUCTOS,80.0,Trimestral,Externo
2005-06-01,METALES Y SUS MANUFACTURAS:     Valor,10.4,Trimestral,Externo
2005-06-01,METALES Y SUS MANUFACTURAS:     Volumen ,98987.1,Trimestral,Externo
2005-06-01,METALES Y SUS MANUFACTURAS:     Precio,0.11,Trimestral,Externo
2005-06-01,CEREALES:     Valor,0.0,Trimestral,Externo
2005-06-01,CEREALES:     Volumen,185.5,Trimestral,Externo
2005-06-01,CEREALES:     Precio,0.26,Trimestral,Externo
2005-06-01,SEMILLAS:     Valor,1.0,Trimestral,Externo
2005-06-01,SEMILLAS:     Volumen,639.5,Trimestral,Externo
2005-06-01,SEMILLAS:     Precio,1.63,Trimestral,Externo
2005-06-01,CALZADO:     Valor,1.2,Trimestral,Externo
2005-06-01,CALZADO:     Volumen,822.8,Trimestral,Externo
2005-06-01,CALZADO:     Precio,1.49,Trimestral,Externo
2005-06-01,PREPARACIONES ALIMENTICIAS:     Valor,3.1,Trimestral,Externo
2005-06-01,PREPARACIONES ALIMENTICIAS:     Volumen,3345.0,Trimestral,Externo
2005-06-01,PREPARACIONES ALIMENTICIAS:     Precio,0.94,Trimestral,Externo
2005-06-01,PRODUCTOS LACTEOS:     Valor,2.7,Trimestral,Externo
2005-06-01,PRODUCTOS LACTEOS:     Volumen,2395.3,Trimestral,Externo
2005-06-01,PRODUCTOS LACTEOS:     Precio,1.14,Trimestral,Externo
2005-06-01,PINTURAS Y BARNICES:     Valor,0.8,Trimestral,Externo
2005-06-01,PINTURAS Y BARNICES:     Volumen,803.4,Trimestral,Externo
2005-06-01,PINTURAS Y BARNICES:     Precio,1.02,Trimestral,Externo
2005-06-01,CACAO Y SUS PREPARACIONES:     Valor,0.9,Trimestral,Externo
2005-06-01,CACAO Y SUS PREPARACIONES:     Volumen,603.7,Trimestral,Externo
2005-06-01,CACAO Y SUS PREPARACIONES:     Precio,1.55,Trimestral,Externo
2005-06-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Valor",1.1,Trimestral,Externo
2005-06-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Volumen",10143.6,Trimestral,Externo
2005-06-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Precio",0.11,Trimestral,Externo
2005-06-01,NARANJAS Y TORONJAS:     Valor,0.3,Trimestral,Externo
2005-06-01,NARANJAS Y TORONJAS:     Volumen,6571.9,Trimestral,Externo
2005-06-01,NARANJAS Y TORONJAS:     Precio,0.05,Trimestral,Externo
2005-06-01,BETUNES Y CREMAS PARA EL CALZADO:     Valor,0.6,Trimestral,Externo
2005-06-01,BETUNES Y CREMAS PARA EL CALZADO:     Volumen,186.4,Trimestral,Externo
2005-06-01,BETUNES Y CREMAS PARA EL CALZADO:     Precio,3.34,Trimestral,Externo
2005-06-01,PRODUCTOS DE TOCADOR:     Valor,0.6,Trimestral,Externo
2005-06-01,PRODUCTOS DE TOCADOR:     Volumen,224.4,Trimestral,Externo
2005-06-01,PRODUCTOS DE TOCADOR:     Precio,2.81,Trimestral,Externo
2005-06-01,SUB-TOTAL OTROS PRODUCTOS,23.1,Trimestral,Externo
2005-06-01,LOS DEMAS OTROS PRODUCTOS,80.7,Trimestral,Externo
2005-06-01,TOTAL OTROS PRODUCTOS,103.80000000000001,Trimestral,Externo
2005-09-01,METALES Y SUS MANUFACTURAS:     Valor,7.8,Trimestral,Externo
2005-09-01,METALES Y SUS MANUFACTURAS:     Volumen ,25751.1,Trimestral,Externo
2005-09-01,METALES Y SUS MANUFACTURAS:     Precio,0.3,Trimestral,Externo
2005-09-01,CEREALES:     Valor,0.1,Trimestral,Externo
2005-09-01,CEREALES:     Volumen,429.0,Trimestral,Externo
2005-09-01,CEREALES:     Precio,0.32,Trimestral,Externo
2005-09-01,SEMILLAS:     Valor,0.8,Trimestral,Externo
2005-09-01,SEMILLAS:     Volumen,451.2,Trimestral,Externo
2005-09-01,SEMILLAS:     Precio,1.72,Trimestral,Externo
2005-09-01,CALZADO:     Valor,1.4,Trimestral,Externo
2005-09-01,CALZADO:     Volumen,891.5,Trimestral,Externo
2005-09-01,CALZADO:     Precio,1.59,Trimestral,Externo
2005-09-01,PREPARACIONES ALIMENTICIAS:     Valor,2.5,Trimestral,Externo
2005-09-01,PREPARACIONES ALIMENTICIAS:     Volumen,2762.1,Trimestral,Externo
2005-09-01,PREPARACIONES ALIMENTICIAS:     Precio,0.92,Trimestral,Externo
2005-09-01,PRODUCTOS LACTEOS:     Valor,3.1,Trimestral,Externo
2005-09-01,PRODUCTOS LACTEOS:     Volumen,2726.2,Trimestral,Externo
2005-09-01,PRODUCTOS LACTEOS:     Precio,1.12,Trimestral,Externo
2005-09-01,PINTURAS Y BARNICES:     Valor,1.0,Trimestral,Externo
2005-09-01,PINTURAS Y BARNICES:     Volumen,983.2,Trimestral,Externo
2005-09-01,PINTURAS Y BARNICES:     Precio,1.01,Trimestral,Externo
2005-09-01,CACAO Y SUS PREPARACIONES:     Valor,1.4,Trimestral,Externo
2005-09-01,CACAO Y SUS PREPARACIONES:     Volumen,611.8,Trimestral,Externo
2005-09-01,CACAO Y SUS PREPARACIONES:     Precio,2.26,Trimestral,Externo
2005-09-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Valor",1.4,Trimestral,Externo
2005-09-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Volumen",4625.0,Trimestral,Externo
2005-09-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Precio",0.3,Trimestral,Externo
2005-09-01,NARANJAS Y TORONJAS:     Valor,1.6,Trimestral,Externo
2005-09-01,NARANJAS Y TORONJAS:     Volumen,14641.5,Trimestral,Externo
2005-09-01,NARANJAS Y TORONJAS:     Precio,0.11,Trimestral,Externo
2005-09-01,BETUNES Y CREMAS PARA EL CALZADO:     Valor,0.6,Trimestral,Externo
2005-09-01,BETUNES Y CREMAS PARA EL CALZADO:     Volumen,191.7,Trimestral,Externo
2005-09-01,BETUNES Y CREMAS PARA EL CALZADO:     Precio,3.18,Trimestral,Externo
2005-09-01,PRODUCTOS DE TOCADOR:     Valor,0.6,Trimestral,Externo
2005-09-01,PRODUCTOS DE TOCADOR:     Volumen,754.6,Trimestral,Externo
2005-09-01,PRODUCTOS DE TOCADOR:     Precio,0.84,Trimestral,Externo
2005-09-01,SUB-TOTAL OTROS PRODUCTOS,22.3,Trimestral,Externo
2005-09-01,LOS DEMAS OTROS PRODUCTOS,62.3,Trimestral,Externo
2005-09-01,TOTAL OTROS PRODUCTOS,84.6,Trimestral,Externo
2005-12-01,METALES Y SUS MANUFACTURAS:     Valor,7.5,Trimestral,Externo
2005-12-01,METALES Y SUS MANUFACTURAS:     Volumen ,25841.3,Trimestral,Externo
2005-12-01,METALES Y SUS MANUFACTURAS:     Precio,0.29,Trimestral,Externo
2005-12-01,CEREALES:     Valor,1.2,Trimestral,Externo
2005-12-01,CEREALES:     Volumen,5639.7,Trimestral,Externo
2005-12-01,CEREALES:     Precio,0.21,Trimestral,Externo
2005-12-01,SEMILLAS:     Valor,0.2,Trimestral,Externo
2005-12-01,SEMILLAS:     Volumen,148.6,Trimestral,Externo
2005-12-01,SEMILLAS:     Precio,1.27,Trimestral,Externo
2005-12-01,CALZADO:     Valor,1.9,Trimestral,Externo
2005-12-01,CALZADO:     Volumen,751.2,Trimestral,Externo
2005-12-01,CALZADO:     Precio,2.46,Trimestral,Externo
2005-12-01,PREPARACIONES ALIMENTICIAS:     Valor,1.7,Trimestral,Externo
2005-12-01,PREPARACIONES ALIMENTICIAS:     Volumen,1285.4,Trimestral,Externo
2005-12-01,PREPARACIONES ALIMENTICIAS:     Precio,1.31,Trimestral,Externo
2005-12-01,PRODUCTOS LACTEOS:     Valor,2.3,Trimestral,Externo
2005-12-01,PRODUCTOS LACTEOS:     Volumen,2456.6,Trimestral,Externo
2005-12-01,PRODUCTOS LACTEOS:     Precio,0.94,Trimestral,Externo
2005-12-01,PINTURAS Y BARNICES:     Valor,1.7,Trimestral,Externo
2005-12-01,PINTURAS Y BARNICES:     Volumen,2184.1,Trimestral,Externo
2005-12-01,PINTURAS Y BARNICES:     Precio,0.79,Trimestral,Externo
2005-12-01,CACAO Y SUS PREPARACIONES:     Valor,1.3,Trimestral,Externo
2005-12-01,CACAO Y SUS PREPARACIONES:     Volumen,811.4,Trimestral,Externo
