Fechas,Variable,Tipo_Valores,Valores,Periodicidad,Sector
2010-01-01,Más: Impuestos netos de subvenciones sobre la producción y las importaciones,"Enfoque_Produccion, Corrientes",21563.6,Anual,Real
2010-01-01,Producto Interno Bruto a precios de mercado,"Enfoque_Produccion, Corrientes",299286.0,Anual,Real
2011-01-01,"Agricultura, Ganadería, Caza, Silvicultura y Pesca ","Enfoque_Produccion, Corrientes",47639.8,Anual,Real
2011-01-01,Explotación de Minas y Canteras,"Enfoque_Produccion, Corrientes",3329.3,Anual,Real
2011-01-01,Industrias Manufactureras,"Enfoque_Produccion, Corrientes",57606.0,Anual,Real
2011-01-01,Electricidad y Distribución de Agua,"Enfoque_Produccion, Corrientes",5043.6,Anual,Real
2011-01-01,Construcción,"Enfoque_Produccion, Corrientes",20505.9,Anual,Real
2011-01-01,"Comercio, Reparación de Vehículos Automotores., Motocicletas., Efectos Personales y Enseres Domésticos","Enfoque_Produccion, Corrientes",46247.3,Anual,Real
2011-01-01,Hoteles y Restaurantes,"Enfoque_Produccion, Corrientes",9873.9,Anual,Real
2011-01-01,"Transporte, Almacenamiento","Enfoque_Produccion, Corrientes",10127.1,Anual,Real
2011-01-01,Comunicaciones,"Enfoque_Produccion, Corrientes",10527.0,Anual,Real
2011-01-01,Intermediación Financiera,"Enfoque_Produccion, Corrientes",20252.7,Anual,Real
2011-01-01,Propiedad de Vivienda,"Enfoque_Produccion, Corrientes",17360.8,Anual,Real
2011-01-01,Actividades Inmobiliarias y Empresariales,"Enfoque_Produccion, Corrientes",15247.0,Anual,Real
2011-01-01,Administración Pública y Defensa; Planes de Seguridad Social de Afiliación Obligatoria,"Enfoque_Produccion, Corrientes",20637.7,Anual,Real
2011-01-01,Servicios de Enseñanza,"Enfoque_Produccion, Corrientes",23691.6,Anual,Real
2011-01-01,Servicios Sociales y de Salud,"Enfoque_Produccion, Corrientes",11473.9,Anual,Real
2011-01-01,"Servicios Comunitarios, Sociales y Personales","Enfoque_Produccion, Corrientes",9568.4,Anual,Real
2011-01-01,Menos: Servicios de Intermediación Financiera Medidos Indirectamente,"Enfoque_Produccion, Corrientes",17744.5,Anual,Real
2011-01-01,Valor Agregado Bruto a precios básicos,"Enfoque_Produccion, Corrientes",311387.5,Anual,Real
2011-01-01,Más: Impuestos netos de subvenciones sobre la producción y las importaciones,"Enfoque_Produccion, Corrientes",23640.2,Anual,Real
2011-01-01,Producto Interno Bruto a precios de mercado,"Enfoque_Produccion, Corrientes",335027.8,Anual,Real
2012-01-01,"Agricultura, Ganadería, Caza, Silvicultura y Pesca ","Enfoque_Produccion, Corrientes",49021.6,Anual,Real
2012-01-01,Explotación de Minas y Canteras,"Enfoque_Produccion, Corrientes",3502.2,Anual,Real
2012-01-01,Industrias Manufactureras,"Enfoque_Produccion, Corrientes",63908.6,Anual,Real
2012-01-01,Electricidad y Distribución de Agua,"Enfoque_Produccion, Corrientes",5246.9,Anual,Real
2012-01-01,Construcción,"Enfoque_Produccion, Corrientes",21703.3,Anual,Real
2012-01-01,"Comercio, Reparación de Vehículos Automotores., Motocicletas., Efectos Personales y Enseres Domésticos","Enfoque_Produccion, Corrientes",50016.7,Anual,Real
2012-01-01,Hoteles y Restaurantes,"Enfoque_Produccion, Corrientes",10820.5,Anual,Real
2012-01-01,"Transporte, Almacenamiento","Enfoque_Produccion, Corrientes",11286.5,Anual,Real
2012-01-01,Comunicaciones,"Enfoque_Produccion, Corrientes",11579.2,Anual,Real
