Fechas,Variable,Valores,Periodicidad,Sector
2013-03-01,IMAE_TC,194.82557542229407,Mes,Real
2013-04-01,IMAE_TC,195.48939865424197,Mes,Real
2013-05-01,IMAE_TC,196.27203527408363,Mes,Real
2013-06-01,IMAE_TC,197.02129169941108,Mes,Real
2013-07-01,IMAE_TC,197.6353594100935,Mes,Real
2013-08-01,IMAE_TC,198.11989533099447,Mes,Real
2013-09-01,IMAE_TC,198.51571898645355,Mes,Real
2013-10-01,IMAE_TC,198.83031158708843,Mes,Real
2013-11-01,IMAE_TC,199.1035211707471,Mes,Real
2013-12-01,IMAE_TC,199.41935791614506,Mes,Real
2014-01-01,IMAE_TC,199.79302758519896,Mes,Real
2014-02-01,IMAE_TC,200.2301342417667,Mes,Real
2014-03-01,IMAE_TC,200.68837446325693,Mes,Real
2014-04-01,IMAE_TC,201.1254301561831,Mes,Real
2014-05-01,IMAE_TC,201.46716022657114,Mes,Real
2014-06-01,IMAE_TC,201.5978126323204,Mes,Real
2014-07-01,IMAE_TC,201.63979440741878,Mes,Real
2014-08-01,IMAE_TC,201.76335189142762,Mes,Real
2014-09-01,IMAE_TC,202.0668938659644,Mes,Real
2014-10-01,IMAE_TC,202.55734620035875,Mes,Real
2014-11-01,IMAE_TC,203.31321239563573,Mes,Real
2014-12-01,IMAE_TC,204.25512655534536,Mes,Real
2015-01-01,IMAE_TC,205.2436752122585,Mes,Real
2015-02-01,IMAE_TC,206.24790023217398,Mes,Real
2015-03-01,IMAE_TC,207.15375026996026,Mes,Real
2015-04-01,IMAE_TC,207.99316317228815,Mes,Real
2015-05-01,IMAE_TC,208.5622615491215,Mes,Real
2015-06-01,IMAE_TC,209.2482536918621,Mes,Real
2015-07-01,IMAE_TC,209.80634592924906,Mes,Real
2015-08-01,IMAE_TC,210.25455822364302,Mes,Real
2015-09-01,IMAE_TC,210.67848050415415,Mes,Real
2015-10-01,IMAE_TC,211.16775927463866,Mes,Real
2015-11-01,IMAE_TC,211.70718679007848,Mes,Real
2015-12-01,IMAE_TC,212.20081187441806,Mes,Real
2016-01-01,IMAE_TC,212.71033915570905,Mes,Real
2016-02-01,IMAE_TC,213.20902615473724,Mes,Real
2016-03-01,IMAE_TC,213.65071543129125,Mes,Real
2016-04-01,IMAE_TC,214.0334178347609,Mes,Real
2016-05-01,IMAE_TC,214.41482076247826,Mes,Real
2016-06-01,IMAE_TC,214.99005575115265,Mes,Real
2016-07-01,IMAE_TC,215.8308707422289,Mes,Real
2016-08-01,IMAE_TC,216.88435060810562,Mes,Real
2016-09-01,IMAE_TC,218.0911689396518,Mes,Real
2016-10-01,IMAE_TC,219.38014126074535,Mes,Real
2016-11-01,IMAE_TC,220.65180932289553,Mes,Real
2016-12-01,IMAE_TC,221.84785887115555,Mes,Real
2017-01-01,IMAE_TC,222.94992985774013,Mes,Real
2017-02-01,IMAE_TC,223.96801415646974,Mes,Real
2017-03-01,IMAE_TC,224.98345053950104,Mes,Real
2017-04-01,IMAE_TC,226.01530501294826,Mes,Real
2017-05-01,IMAE_TC,227.0215320368806,Mes,Real
2017-06-01,IMAE_TC,227.93557974613702,Mes,Real
2017-07-01,IMAE_TC,228.68729238203332,Mes,Real
2017-08-01,IMAE_TC,229.28955816214506,Mes,Real
2017-09-01,IMAE_TC,229.7237690093039,Mes,Real
2017-10-01,IMAE_TC,230.0603342406033,Mes,Real
2017-11-01,IMAE_TC,230.43169992002146,Mes,Real
2017-12-01,IMAE_TC,230.86108589974532,Mes,Real
2018-01-01,IMAE_TC,231.5303915352798,Mes,Real
2018-02-01,IMAE_TC,232.4385625304931,Mes,Real
2018-03-01,IMAE_TC,233.4843750679043,Mes,Real
2018-04-01,IMAE_TC,234.61277778727566,Mes,Real
2018-05-01,IMAE_TC,235.6655346557433,Mes,Real
2018-06-01,IMAE_TC,236.4456322202314,Mes,Real
2018-07-01,IMAE_TC,236.996908006718,Mes,Real
2018-08-01,IMAE_TC,237.42510503624595,Mes,Real
2018-09-01,IMAE_TC,237.79244857581762,Mes,Real
2018-10-01,IMAE_TC,238.18814811877743,Mes,Real
2018-11-01,IMAE_TC,238.66563946970578,Mes,Real
