Fechas,Variable,Valores,Periodicidad,Sector
2020-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",174.43169198800925,Mes,Real
2020-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",154.2855495435345,Mes,Real
2020-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",164.01617965662894,Mes,Real
2020-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",128.04392737430166,Mes,Real
2020-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",169.300070677204,Mes,Real
2020-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",191.37869709769723,Mes,Real
2020-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",236.27672131080527,Mes,Real
2020-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",198.65273212971795,Mes,Real
2020-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",187.63287567788524,Mes,Real
2021-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",195.74442436299225,Mes,Real
2021-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",210.60005532088837,Mes,Real
2021-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",218.72748973974657,Mes,Real
2021-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",179.84719396375527,Mes,Real
2021-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",161.281245714675,Mes,Real
2021-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",160.67140407412455,Mes,Real
2021-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",127.8486611527456,Mes,Real
2021-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",173.6821188717809,Mes,Real
2021-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",192.336952881864,Mes,Real
2021-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",237.59670929281918,Mes,Real
2021-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",220.98568465731026,Mes,Real
2021-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",202.35147476495436,Mes,Real
2000-01-01,Minas y Canteras,122.6116,Mes,Real
2000-02-01,Minas y Canteras,111.6175,Mes,Real
2000-03-01,Minas y Canteras,94.448,Mes,Real
2000-04-01,Minas y Canteras,87.9633,Mes,Real
2000-05-01,Minas y Canteras,93.2845,Mes,Real
2000-06-01,Minas y Canteras,98.945,Mes,Real
2000-07-01,Minas y Canteras,94.5285,Mes,Real
2000-08-01,Minas y Canteras,114.315,Mes,Real
2000-09-01,Minas y Canteras,93.3228,Mes,Real
2000-10-01,Minas y Canteras,93.2129,Mes,Real
2000-11-01,Minas y Canteras,102.1099,Mes,Real
2000-12-01,Minas y Canteras,93.6409,Mes,Real
2001-01-01,Minas y Canteras,112.8062,Mes,Real
2001-02-01,Minas y Canteras,110.9137,Mes,Real
2001-03-01,Minas y Canteras,126.9763,Mes,Real
2001-04-01,Minas y Canteras,111.1719,Mes,Real
2001-05-01,Minas y Canteras,132.092,Mes,Real
2001-06-01,Minas y Canteras,138.1484,Mes,Real
2001-07-01,Minas y Canteras,144.6467,Mes,Real
2001-08-01,Minas y Canteras,144.9039,Mes,Real
2001-09-01,Minas y Canteras,140.311,Mes,Real
2001-10-01,Minas y Canteras,144.5844,Mes,Real
2001-11-01,Minas y Canteras,134.8272,Mes,Real
2001-12-01,Minas y Canteras,137.2751,Mes,Real
2002-01-01,Minas y Canteras,133.0782,Mes,Real
2002-02-01,Minas y Canteras,122.8108,Mes,Real
2002-03-01,Minas y Canteras,130.3928,Mes,Real
2002-04-01,Minas y Canteras,136.4255,Mes,Real
2002-05-01,Minas y Canteras,151.5062,Mes,Real
2002-06-01,Minas y Canteras,142.9875,Mes,Real
2002-07-01,Minas y Canteras,158.3216,Mes,Real
2002-08-01,Minas y Canteras,144.9591,Mes,Real
