Fechas,Variable,Valores,Periodicidad,Sector
2001-01-01,PLÁSTICOS Y SUS MANUFACTURAS:     Volumen Kilos,9561.9,Anual,Externo
2001-01-01,PLÁSTICOS Y SUS MANUFACTURAS:     Precio,1.24,Anual,Externo
2001-01-01,PAPEL Y CARTÓN:     Valor,5.4,Anual,Externo
2001-01-01,PAPEL Y CARTÓN:     Volumen Kilos,5828.8,Anual,Externo
2001-01-01,PAPEL Y CARTÓN:     Precio,0.92,Anual,Externo
2001-01-01,SUB-TOTAL,847.7,Anual,Externo
2001-01-01,OTROS PRODUCTOS,352.4,Anual,Externo
2001-01-01,TOTAL MERCANCÍAS GENERALES,1200.1,Anual,Externo
2002-01-01,BANANO:     Valor,172.3,Anual,Externo
2002-01-01,BANANO:     Volumen Cajas 40 Lbs.,23451.1,Anual,Externo
2002-01-01,BANANO:     Precio,7.35,Anual,Externo
2002-01-01,CAFÉ:     Valor,190.2,Anual,Externo
2002-01-01,CAFÉ:     Volumen Sacos 60 Kg.,2825.5,Anual,Externo
2002-01-01,CAFÉ:     Precio,67.3,Anual,Externo
2002-01-01,CAFÉ:     Volumen Sacos 46 Kg.,3684.6,Anual,Externo
2002-01-01,CAFÉ:     Precio,51.61,Anual,Externo
2002-01-01,MADERA:     Valor,33.9,Anual,Externo
2002-01-01,MADERA:     Volumen P.T.,43645.3,Anual,Externo
2002-01-01,MADERA:     Precio,0.78,Anual,Externo
2002-01-01,ACEÍTE DE PALMA:     Valor,29.9,Anual,Externo
2002-01-01,ACEÍTE DE PALMA:     Volumen Kilos ,59367.8,Anual,Externo
2002-01-01,ACEÍTE DE PALMA:     Precio,0.5,Anual,Externo
2002-01-01,PLATA:     Valor,2.9,Anual,Externo
2002-01-01,PLATA:     Volumen Onzas Troy,1165.0,Anual,Externo
2002-01-01,PLATA:     Precio,2.5,Anual,Externo
2002-01-01,PLOMO:     Valor,1.6,Anual,Externo
2002-01-01,PLOMO:     Volumen Libras,15966.4,Anual,Externo
2002-01-01,PLOMO:     Precio,0.1,Anual,Externo
2002-01-01,ZINC:     Valor,14.3,Anual,Externo
2002-01-01,ZINC:     Volumen Libras,93556.8,Anual,Externo
2002-01-01,ZINC:     Precio,0.15,Anual,Externo
2002-01-01,AZÚCAR:     Valor,15.6,Anual,Externo
2002-01-01,AZÚCAR:     Volumen Kilos,70889.2,Anual,Externo
2002-01-01,AZÚCAR:     Precio,0.22,Anual,Externo
2002-01-01,CAMARÓN CULTIVADO:     Valor,78.3,Anual,Externo
2002-01-01,CAMARÓN CULTIVADO:     Volumen Kilos,12046.0,Anual,Externo
2002-01-01,CAMARÓN CULTIVADO:     Precio,6.5,Anual,Externo
2002-01-01,CAMARÓN DE EXTRACCIÓN:     Valor,10.4,Anual,Externo
2002-01-01,CAMARÓN DE EXTRACCIÓN:     Volumen Kilos,1599.8,Anual,Externo
2002-01-01,CAMARÓN DE EXTRACCIÓN:     Precio,6.5,Anual,Externo
2002-01-01,LANGOSTAS:     Valor,37.0,Anual,Externo
2002-01-01,LANGOSTAS:     Volumen Kilos,1192.6,Anual,Externo
2002-01-01,LANGOSTAS:     Precio,31.05,Anual,Externo
2002-01-01,TILAPIAS:     Valor,17.5,Anual,Externo
2002-01-01,TILAPIAS:     Volumen Kilos,2674.9,Anual,Externo
2002-01-01,TILAPIAS:     Precio,6.54,Anual,Externo
2002-01-01,MELONES Y SANDÍAS:     Valor,28.5,Anual,Externo
2002-01-01,MELONES Y SANDÍAS:     Volumen Kilos,147377.4,Anual,Externo
2002-01-01,MELONES Y SANDÍAS:     Precio,0.19,Anual,Externo
2002-01-01,PIÑAS:     Valor,8.7,Anual,Externo
2002-01-01,PIÑAS:     Volumen Kilos,33810.0,Anual,Externo
2002-01-01,PIÑAS:     Precio,0.34,Anual,Externo
2002-01-01,LEGUMBRES Y HORTALIZAS:     Valor,30.5,Anual,Externo
2002-01-01,LEGUMBRES Y HORTALIZAS:     Volumen Kilos,106620.6,Anual,Externo
2002-01-01,LEGUMBRES Y HORTALIZAS:     Precio,0.29,Anual,Externo
2002-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Valor,19.1,Anual,Externo
2002-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Volumen Kilos,31150.7,Anual,Externo
2002-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Precio,0.61,Anual,Externo
2002-01-01,PUROS O CIGARROS:     Valor,9.6,Anual,Externo
2002-01-01,PUROS O CIGARROS:     Volumen Kilos,957.0,Anual,Externo
2002-01-01,PUROS O CIGARROS:     Precio,10.0,Anual,Externo
2002-01-01,CIGARRILLOS:     Valor,15.2,Anual,Externo
2002-01-01,CIGARRILLOS:     Volumen Kilos,3163.8,Anual,Externo
2002-01-01,CIGARRILLOS:     Precio,4.8,Anual,Externo
2002-01-01,TABACO:     Valor,20.3,Anual,Externo
2002-01-01,TABACO:     Volumen Kilos,7259.8,Anual,Externo
2002-01-01,TABACO:     Precio,2.8,Anual,Externo
2002-01-01,MANUFACTURAS DE MADERA:     Valor,25.0,Anual,Externo
2002-01-01,MANUFACTURAS DE MADERA:     Volumen Kilos,57861.4,Anual,Externo
2002-01-01,MANUFACTURAS DE MADERA:     Precio,0.43,Anual,Externo
2002-01-01,MUEBLES DE MADERA:     Valor,5.2,Anual,Externo
2002-01-01,MUEBLES DE MADERA:     Volumen Kilos,2074.5,Anual,Externo
2002-01-01,MUEBLES DE MADERA:     Precio,2.49,Anual,Externo
2002-01-01,TEXTILES:     Valor,5.2,Anual,Externo
