Fechas,Variable,Tipo_Valores,Valores,Periodicidad,Sector
2018-01-01,Elaboración de Productos de Tabaco,Corrientes,1970,Anual,Real
2018-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Corrientes,21337.1,Anual,Real
2018-01-01,Producción de Madera y Fabricación de Productos de Madera,Corrientes,974.4,Anual,Real
2018-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Corrientes,1083.5,Anual,Real
2018-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Corrientes,6373,Anual,Real
2018-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Corrientes,5122,Anual,Real
2018-01-01,Industrias Metálicas Básicas ,Corrientes,2707.3,Anual,Real
2018-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo",Corrientes,8021.169386578675,Anual,Real
2018-01-01,Muebles2/,Corrientes,1107.5306134213251,Anual,Real
2018-01-01,Otras Industrias Manufactureras,Corrientes,1357.4,Anual,Real
2019-01-01,PRECIOS CORRIENTES,Corrientes,100545.5,Anual,Real
2019-01-01,"Productos Alimenticios, Bebidas y Tabaco",Corrientes,50186.3,Anual,Real
2019-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Corrientes,6187.4,Anual,Real
2019-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Corrientes,4142,Anual,Real
2019-01-01,Elaboración de otros Productos Alimenticios,Corrientes,27637.6,Anual,Real
2019-01-01,Elaboración de Bebidas,Corrientes,10971.3,Anual,Real
2019-01-01,Elaboración de Productos de Tabaco,Corrientes,1248,Anual,Real
2019-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Corrientes,23016.7,Anual,Real
2019-01-01,Producción de Madera y Fabricación de Productos de Madera,Corrientes,972.2,Anual,Real
2019-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Corrientes,1153.2,Anual,Real
2019-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Corrientes,7071,Anual,Real
2019-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Corrientes,4917.1,Anual,Real
2019-01-01,Industrias Metálicas Básicas ,Corrientes,2038.6,Anual,Real
2019-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo",Corrientes,7844.339631412914,Anual,Real
2019-01-01,Muebles2/,Corrientes,1262.0603685870858,Anual,Real
2019-01-01,Otras Industrias Manufactureras,Corrientes,2084,Anual,Real
2020-01-01,PRECIOS CORRIENTES,Corrientes,93885.9,Anual,Real
2020-01-01,"Productos Alimenticios, Bebidas y Tabaco",Corrientes,50026.5,Anual,Real
2020-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Corrientes,6236.4,Anual,Real
2020-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Corrientes,4227.8,Anual,Real
2020-01-01,Elaboración de otros Productos Alimenticios,Corrientes,26938,Anual,Real
2020-01-01,Elaboración de Bebidas,Corrientes,11293.3,Anual,Real
2020-01-01,Elaboración de Productos de Tabaco,Corrientes,1331,Anual,Real
2020-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Corrientes,17192.4,Anual,Real
2020-01-01,Producción de Madera y Fabricación de Productos de Madera,Corrientes,859.9,Anual,Real
2020-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Corrientes,899.6,Anual,Real
2020-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Corrientes,7437.5,Anual,Real
2020-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Corrientes,4320.8,Anual,Real
2020-01-01,Industrias Metálicas Básicas ,Corrientes,2748,Anual,Real
2020-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo",Corrientes,7300.4256870755835,Anual,Real
2020-01-01,Muebles2/,Corrientes,1086.774312924417,Anual,Real
2020-01-01,Otras Industrias Manufactureras,Corrientes,2014,Anual,Real
2000-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,21902.1,Anual,Real
2000-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,8845.2,Anual,Real
2000-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,1394.4,Anual,Real
2000-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,700.3,Anual,Real
2000-01-01,Elaboración de otros Productos Alimenticios,Constantes,4367,Anual,Real
2000-01-01,Elaboración de Bebidas,Constantes,1773.4,Anual,Real
2000-01-01,Elaboración de Productos de Tabaco,Constantes,610.1,Anual,Real
2000-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,7127.7,Anual,Real
2000-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,622.6,Anual,Real
2000-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,634.1,Anual,Real
2000-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1176.6,Anual,Real
2000-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1181.4,Anual,Real
2000-01-01,Industrias Metálicas Básicas ,Constantes,135.1,Anual,Real
2000-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,1397.2,Anual,Real
2000-01-01,Muebles2/,Constantes,655.1,Anual,Real
2000-01-01,Otras Industrias Manufactureras,Constantes,127.1,Anual,Real
2001-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,22745,Anual,Real
2001-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,9022.1,Anual,Real
2001-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,1585.1,Anual,Real
2001-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,757.6,Anual,Real
2001-01-01,Elaboración de otros Productos Alimenticios,Constantes,4401,Anual,Real
2001-01-01,Elaboración de Bebidas,Constantes,1739.7,Anual,Real
2001-01-01,Elaboración de Productos de Tabaco,Constantes,538.7,Anual,Real
2001-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,7129.5,Anual,Real
2001-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,669.6,Anual,Real
2001-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,748.9,Anual,Real
2001-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1147.9,Anual,Real
2001-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1259,Anual,Real
2001-01-01,Industrias Metálicas Básicas ,Constantes,594.3,Anual,Real
2001-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,1390.2,Anual,Real
2001-01-01,Muebles2/,Constantes,657.6,Anual,Real
2001-01-01,Otras Industrias Manufactureras,Constantes,126.3,Anual,Real
2002-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,24510.8,Anual,Real
2002-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,9876.5,Anual,Real
2002-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,1757.3,Anual,Real
2002-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,778.8,Anual,Real
2002-01-01,Elaboración de otros Productos Alimenticios,Constantes,4825.3,Anual,Real
2002-01-01,Elaboración de Bebidas,Constantes,1930.6,Anual,Real
2002-01-01,Elaboración de Productos de Tabaco,Constantes,584.5,Anual,Real
2002-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,8168.5,Anual,Real
2002-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,621.9,Anual,Real
2002-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,780.1,Anual,Real
2002-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1071.9,Anual,Real
2002-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1239.4,Anual,Real
2002-01-01,Industrias Metálicas Básicas ,Constantes,643.1,Anual,Real
2002-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,1394.4,Anual,Real
2002-01-01,Muebles2/,Constantes,576.3,Anual,Real
2002-01-01,Otras Industrias Manufactureras,Constantes,138.9,Anual,Real
2003-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,26082.3,Anual,Real
2003-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,10244.4,Anual,Real
2003-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,2008.8,Anual,Real
2003-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,786.2,Anual,Real
2003-01-01,Elaboración de otros Productos Alimenticios,Constantes,4886.9,Anual,Real
2003-01-01,Elaboración de Bebidas,Constantes,1944.4,Anual,Real
2003-01-01,Elaboración de Productos de Tabaco,Constantes,618.1,Anual,Real
2003-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,9476.5,Anual,Real
2003-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,602.2,Anual,Real
2003-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,744.7,Anual,Real
2003-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1111.2,Anual,Real
2003-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1273.2,Anual,Real
2003-01-01,Industrias Metálicas Básicas ,Constantes,465.2,Anual,Real
2003-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,1483,Anual,Real
2003-01-01,Muebles2/,Constantes,531.5,Anual,Real
2003-01-01,Otras Industrias Manufactureras,Constantes,150.3,Anual,Real
2004-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,27135.1,Anual,Real
2004-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,10646.6,Anual,Real
2004-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,2173.9,Anual,Real
2004-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,843.3,Anual,Real
2004-01-01,Elaboración de otros Productos Alimenticios,Constantes,5096.4,Anual,Real
2004-01-01,Elaboración de Bebidas,Constantes,1940.3,Anual,Real
2004-01-01,Elaboración de Productos de Tabaco,Constantes,592.7,Anual,Real
2004-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,10361.5,Anual,Real
2004-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,560.7,Anual,Real
2004-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,791.9,Anual,Real
2004-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,916.9,Anual,Real
2004-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1334.4,Anual,Real
2004-01-01,Industrias Metálicas Básicas ,Constantes,494.2,Anual,Real
2004-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,1346.8,Anual,Real
2004-01-01,Muebles2/,Constantes,521.8,Anual,Real
2004-01-01,Otras Industrias Manufactureras,Constantes,160.4,Anual,Real
2005-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,29033.8,Anual,Real
2005-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,10792.5,Anual,Real
2005-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,2304.4,Anual,Real
2005-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,873.4,Anual,Real
2005-01-01,Elaboración de otros Productos Alimenticios,Constantes,5017.7,Anual,Real
2005-01-01,Elaboración de Bebidas,Constantes,2000.8,Anual,Real
2005-01-01,Elaboración de Productos de Tabaco,Constantes,596.2,Anual,Real
2005-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,11550.6,Anual,Real
2005-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,571.7,Anual,Real
2005-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,899.1,Anual,Real
2005-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1082.6,Anual,Real
2005-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1323.3,Anual,Real
2005-01-01,Industrias Metálicas Básicas ,Constantes,371.8,Anual,Real
2005-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,1670.2,Anual,Real
2005-01-01,Muebles2/,Constantes,604.9,Anual,Real
2005-01-01,Otras Industrias Manufactureras,Constantes,167.1,Anual,Real
2006-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,30353.4,Anual,Real
2006-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,11324.9,Anual,Real
2006-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,2652.5,Anual,Real
2006-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,810.4,Anual,Real
2006-01-01,Elaboración de otros Productos Alimenticios,Constantes,5168.3,Anual,Real
2006-01-01,Elaboración de Bebidas,Constantes,2057.9,Anual,Real
2006-01-01,Elaboración de Productos de Tabaco,Constantes,635.8,Anual,Real
2006-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,11498.6,Anual,Real
2006-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,518.2,Anual,Real
2006-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,921.4,Anual,Real
2006-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1261.3,Anual,Real
2006-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1352.7,Anual,Real
2006-01-01,Industrias Metálicas Básicas ,Constantes,439.1,Anual,Real
2006-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,2282.9,Anual,Real
2006-01-01,Muebles2/,Constantes,568.2,Anual,Real
2006-01-01,Otras Industrias Manufactureras,Constantes,186.1,Anual,Real
2007-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,31876.9,Anual,Real
2007-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,11858.7,Anual,Real
2007-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,2677.3,Anual,Real
2007-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,813.2,Anual,Real
2007-01-01,Elaboración de otros Productos Alimenticios,Constantes,5174.7,Anual,Real
2007-01-01,Elaboración de Bebidas,Constantes,2521.6,Anual,Real
2007-01-01,Elaboración de Productos de Tabaco,Constantes,671.9,Anual,Real
2007-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,11981.8,Anual,Real
2007-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,483.2,Anual,Real
2007-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,1139.9,Anual,Real
2007-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1501.3,Anual,Real
2007-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1441.4,Anual,Real
2007-01-01,Industrias Metálicas Básicas ,Constantes,288,Anual,Real
2007-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,2444,Anual,Real
2007-01-01,Muebles2/,Constantes,535.2,Anual,Real
2007-01-01,Otras Industrias Manufactureras,Constantes,203.4,Anual,Real
2008-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,32957,Anual,Real
2008-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,11955,Anual,Real
2008-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,2736.7,Anual,Real
2008-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,871.1,Anual,Real
2008-01-01,Elaboración de otros Productos Alimenticios,Constantes,5127.7,Anual,Real
2008-01-01,Elaboración de Bebidas,Constantes,2651.2,Anual,Real
2008-01-01,Elaboración de Productos de Tabaco,Constantes,568.3,Anual,Real
2008-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,13367.2,Anual,Real
2008-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,392.3,Anual,Real
2008-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,1068.9,Anual,Real
2008-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1435.9,Anual,Real
2008-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1417.7,Anual,Real
2008-01-01,Industrias Metálicas Básicas ,Constantes,224.4,Anual,Real
2008-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,2352,Anual,Real
2008-01-01,Muebles2/,Constantes,453,Anual,Real
2008-01-01,Otras Industrias Manufactureras,Constantes,290.5,Anual,Real
2009-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,30270.7,Anual,Real
2009-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,12442.199999999999,Anual,Real
2009-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,3008.4,Anual,Real
2009-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,852,Anual,Real
2009-01-01,Elaboración de otros Productos Alimenticios,Constantes,5163.5,Anual,Real
2009-01-01,Elaboración de Bebidas,Constantes,2908.2,Anual,Real
2009-01-01,Elaboración de Productos de Tabaco,Constantes,510.1,Anual,Real
2009-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,11240.9,Anual,Real
2009-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,323.5,Anual,Real
2009-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,903.8,Anual,Real
2009-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1616.1,Anual,Real
2009-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1266,Anual,Real
2009-01-01,Industrias Metálicas Básicas ,Constantes,244.4,Anual,Real
2009-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,1622.3,Anual,Real
2009-01-01,Muebles2/,Constantes,348.6,Anual,Real
2009-01-01,Otras Industrias Manufactureras,Constantes,263.2,Anual,Real
2010-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,31639.9,Anual,Real
2010-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,12964.4,Anual,Real
2010-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,3112.2,Anual,Real
2010-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,896.5,Anual,Real
2010-01-01,Elaboración de otros Productos Alimenticios,Constantes,5509.8,Anual,Real
2010-01-01,Elaboración de Bebidas,Constantes,2944.9,Anual,Real
2010-01-01,Elaboración de Productos de Tabaco,Constantes,501,Anual,Real
2010-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,11532.3,Anual,Real
2010-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,320.2,Anual,Real
2010-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,955.1,Anual,Real
2010-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1671.1,Anual,Real
2010-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1169.6,Anual,Real
2010-01-01,Industrias Metálicas Básicas ,Constantes,177.4,Anual,Real
2010-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,2248.7,Anual,Real
2010-01-01,Muebles2/,Constantes,334.6,Anual,Real
2010-01-01,Otras Industrias Manufactureras,Constantes,266.6,Anual,Real
2011-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,33032.8,Anual,Real
2011-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,13903.1,Anual,Real
2011-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,3466.3,Anual,Real
2011-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,954.7,Anual,Real
2011-01-01,Elaboración de otros Productos Alimenticios,Constantes,5837,Anual,Real
2011-01-01,Elaboración de Bebidas,Constantes,3110.7,Anual,Real
2011-01-01,Elaboración de Productos de Tabaco,Constantes,534.4,Anual,Real
2011-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,11706.7,Anual,Real
2011-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,331.1,Anual,Real
2011-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,856.6,Anual,Real
2011-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1789.4,Anual,Real
2011-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1285.7,Anual,Real
2011-01-01,Industrias Metálicas Básicas ,Constantes,212.1,Anual,Real
2011-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,2351,Anual,Real
2011-01-01,Muebles2/,Constantes,333.7,Anual,Real
2011-01-01,Otras Industrias Manufactureras,Constantes,263.3,Anual,Real
2012-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,33628,Anual,Real
2012-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,14972.7,Anual,Real
2012-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,3682.2,Anual,Real
2012-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,969.9,Anual,Real
2012-01-01,Elaboración de otros Productos Alimenticios,Constantes,6576.1,Anual,Real
2012-01-01,Elaboración de Bebidas,Constantes,3241.6,Anual,Real
2012-01-01,Elaboración de Productos de Tabaco,Constantes,502.9,Anual,Real
2012-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,10680.8,Anual,Real
2012-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,307.1,Anual,Real
2012-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,897.4,Anual,Real
2012-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,1975,Anual,Real
2012-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1257.5,Anual,Real
2012-01-01,Industrias Metálicas Básicas ,Constantes,235.5,Anual,Real
2012-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,2689.7,Anual,Real
2012-01-01,Muebles2/,Constantes,332.3,Anual,Real
2012-01-01,Otras Industrias Manufactureras,Constantes,280,Anual,Real
2013-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,34762.3,Anual,Real
2013-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,15363.5,Anual,Real
2013-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,4191.3,Anual,Real
2013-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,995.7,Anual,Real
2013-01-01,Elaboración de otros Productos Alimenticios,Constantes,6544.4,Anual,Real
2013-01-01,Elaboración de Bebidas,Constantes,3200.4,Anual,Real
2013-01-01,Elaboración de Productos de Tabaco,Constantes,431.7,Anual,Real
2013-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,10847.8,Anual,Real
2013-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,309.8,Anual,Real
2013-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,901.1,Anual,Real
2013-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,2122.7,Anual,Real
2013-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1235,Anual,Real
2013-01-01,Industrias Metálicas Básicas ,Constantes,251.3,Anual,Real
2013-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,3051.7,Anual,Real
2013-01-01,Muebles2/,Constantes,343.8,Anual,Real
2013-01-01,Otras Industrias Manufactureras,Constantes,335.4,Anual,Real
2014-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,35816.4,Anual,Real
2014-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,15818.4,Anual,Real
2014-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,4252.7,Anual,Real
2014-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,990.7,Anual,Real
2014-01-01,Elaboración de otros Productos Alimenticios,Constantes,6841.7,Anual,Real
2014-01-01,Elaboración de Bebidas,Constantes,3334.2,Anual,Real
2014-01-01,Elaboración de Productos de Tabaco,Constantes,399.1,Anual,Real
2014-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,11606.1,Anual,Real
2014-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,313.4,Anual,Real
2014-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,927.8,Anual,Real
2014-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,2171.4,Anual,Real
2014-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1166.8,Anual,Real
2014-01-01,Industrias Metálicas Básicas ,Constantes,221.4,Anual,Real
2014-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,2875.1,Anual,Real
2014-01-01,Muebles2/,Constantes,325.3,Anual,Real
2014-01-01,Otras Industrias Manufactureras,Constantes,390.7,Anual,Real
2015-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,37229.6,Anual,Real
2015-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,16302.1,Anual,Real
2015-01-01,"Producción, Procesamiento y Conservación de Carne y Pescado",Constantes,4129.7,Anual,Real
2015-01-01,Elaboración de Productos de Molineria y Alimentos Preparados para Animales,Constantes,1004.8,Anual,Real
2015-01-01,Elaboración de otros Productos Alimenticios,Constantes,7262.4,Anual,Real
2015-01-01,Elaboración de Bebidas,Constantes,3535.3,Anual,Real
2015-01-01,Elaboración de Productos de Tabaco,Constantes,369.9,Anual,Real
2015-01-01,"Fabricación de Productos Textiles, Cuero y Calzado",Constantes,12141.9,Anual,Real
2015-01-01,Producción de Madera y Fabricación de Productos de Madera,Constantes,344.3,Anual,Real
2015-01-01,"Fabricación de Papel y Productos de Papel, Actividades de Edición e Impresión",Constantes,978.3,Anual,Real
2015-01-01,"Fabricación de Sustancias y Productos Químicos, Derivados del Petróleo, Productos de Caucho y Plástico",Constantes,2204.6,Anual,Real
2015-01-01,Fabricación de Productos de Vidrio y Otros Minerales no Metálicos ,Constantes,1317.8,Anual,Real
2015-01-01,Industrias Metálicas Básicas ,Constantes,231.5,Anual,Real
2015-01-01,"Fabricación de Productos Metálicos, Maquinaria y Equipo ",Constantes,3027.6,Anual,Real
2015-01-01,Muebles2/,Constantes,332.7,Anual,Real
2015-01-01,Otras Industrias Manufactureras,Constantes,348.8,Anual,Real
2016-01-01,PRECIOS CONSTANTES DE 20001/,Constantes,38340,Anual,Real
2016-01-01,"Productos Alimenticios, Bebidas y Tabaco",Constantes,17270.8,Anual,Real
